,SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationID,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationid,CurrentSchoolType,StudentGroupType,StudentGroup,GradeLevel,Test Administration (group),TestAdministration,TestSubject,Suppression,Count of Students Expected to Test,CountMetStandard,Count of students expected to test including previously passed,PercentMetStandard,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentMetTestedOnly,Percent No Score,DataAsOf
229885,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2765.0,Beverly Park Elem at Glendale,101265.0,P,All,All Students,3,SBAC,SBAC,ELA,None,65.0,14.0,65.0,21.5%,0.46153846153840000,0.29230769230760000,0.1230769230769,0.09230769230760000,0.2222222222222,0.0307692307692,02/09/2022 12:00:00 AM
229886,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2765.0,Beverly Park Elem at Glendale,101265.0,P,All,All Students,3,SBAC,SBAC,Math,None,67.0,22.0,67.0,32.8%,0.3880597014925,0.2537313432835,0.2238805970149,0.1044776119402,0.3384615384615,0.029850746268600000,02/09/2022 12:00:00 AM
229888,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2765.0,Beverly Park Elem at Glendale,101265.0,P,All,All Students,4,SBAC,SBAC,ELA,None,67.0,11.0,67.0,16.4%,0.6716417910447,0.1641791044776,0.1044776119402,0.0597014925373,0.1641791044776,0.0,02/09/2022 12:00:00 AM
229889,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2765.0,Beverly Park Elem at Glendale,101265.0,P,All,All Students,4,SBAC,SBAC,Math,None,67.0,8.0,67.0,11.9%,0.47761194029850000,0.40298507462680000,0.1194029850746,0.0,0.1194029850746,0.0,02/09/2022 12:00:00 AM
229894,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2765.0,Beverly Park Elem at Glendale,101265.0,P,All,All Students,5,SBAC,SBAC,ELA,None,61.0,21.0,61.0,34.4%,0.4590163934426,0.1803278688524,0.26229508196720000,0.0819672131147,0.35,0.0163934426229,02/09/2022 12:00:00 AM
229895,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2765.0,Beverly Park Elem at Glendale,101265.0,P,All,All Students,5,SBAC,SBAC,Math,None,61.0,14.0,61.0,23.0%,0.4590163934426,0.31147540983600000,0.1803278688524,0.04918032786880000,0.2295081967213,0.0,02/09/2022 12:00:00 AM
229900,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2765.0,Beverly Park Elem at Glendale,101265.0,P,All,All Students,6,SBAC,SBAC,ELA,None,53.0,16.0,53.0,30.2%,0.3584905660377,0.3207547169811,0.2641509433962,0.0377358490566,0.3076923076923,0.0188679245283,02/09/2022 12:00:00 AM
229901,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2765.0,Beverly Park Elem at Glendale,101265.0,P,All,All Students,6,SBAC,SBAC,Math,None,53.0,12.0,53.0,22.6%,0.5094339622641,0.22641509433960000,0.1320754716981,0.09433962264150000,0.235294117647,0.0377358490566,02/09/2022 12:00:00 AM
229907,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2765.0,Beverly Park Elem at Glendale,101265.0,P,All,All Students,All Grades,SBAC,SBAC,ELA,None,246.0,62.0,246.0,25.2%,0.4959349593495,0.23577235772350000,0.18292682926820000,0.0691056910569,0.2561983471074,0.0162601626016,02/09/2022 12:00:00 AM
229908,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2765.0,Beverly Park Elem at Glendale,101265.0,P,All,All Students,All Grades,SBAC,SBAC,Math,None,248.0,56.0,248.0,22.6%,0.45564516129030000,0.30241935483870000,0.1653225806451,0.0604838709677,0.2295081967213,0.016129032258000000,02/09/2022 12:00:00 AM
230410,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,5028.0,Big Picture School,104145.0,A,All,All Students,7,SBAC,SBAC,ELA,None,29.0,19.0,29.0,65.5%,0.103448275862,0.20689655172410000,0.5862068965517000,0.0689655172413,0.6785714285714000,0.0344827586206,02/09/2022 12:00:00 AM
230411,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,5028.0,Big Picture School,104145.0,A,All,All Students,7,SBAC,SBAC,Math,None,28.0,7.0,28.0,25.0%,0.3214285714285,0.3928571428571,0.17857142857140000,0.07142857142850000,0.2592592592592,0.035714285714200000,02/09/2022 12:00:00 AM
230413,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,5028.0,Big Picture School,104145.0,A,All,All Students,8,SBAC,SBAC,ELA,None,29.0,13.0,29.0,44.8%,0.2758620689655,0.2758620689655,0.3793103448275,0.0689655172413,0.4482758620689,0.0,02/09/2022 12:00:00 AM
230414,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,5028.0,Big Picture School,104145.0,A,All,All Students,8,SBAC,SBAC,Math,None,29.0,5.0,29.0,17.2%,0.551724137931,0.24137931034480000,0.1379310344827,0.0344827586206,0.17857142857140000,0.0344827586206,02/09/2022 12:00:00 AM
230418,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,5028.0,Big Picture School,104145.0,A,All,All Students,10,SBAC,SBAC,ELA,None,27.0,24.0,27.0,88.9%,0.037037037037,0.074074074074,0.5555555555555000,0.33333333333330000,0.8888888888888,0.0,02/09/2022 12:00:00 AM
230419,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,5028.0,Big Picture School,104145.0,A,All,All Students,10,SBAC,SBAC,Math,None,26.0,5.0,26.0,19.2%,0.34615384615380000,0.46153846153840000,0.1538461538461,0.0384615384615,0.1923076923076,0.0,02/09/2022 12:00:00 AM
230423,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,5028.0,Big Picture School,104145.0,A,All,All Students,All Grades,SBAC,SBAC,Math,None,83.0,17.0,83.0,20.5%,0.40963855421680000,0.3614457831325,0.156626506024,0.0481927710843,0.20987654320980000,0.024096385542100000,02/09/2022 12:00:00 AM
230426,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,5028.0,Big Picture School,104145.0,A,All,All Students,All Grades,SBAC,SBAC,ELA,None,85.0,56.0,85.0,65.9%,0.14117647058820000,0.1882352941176,0.5058823529411,0.1529411764705,0.6666666666666000,0.011764705882300000,02/09/2022 12:00:00 AM
230715,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2982.0,Bow Lake Elementary,101272.0,P,All,All Students,3,SBAC,SBAC,ELA,None,106.0,49.0,106.0,46.2%,0.3490566037735,0.18867924528300000,0.2358490566037,0.22641509433960000,0.4622641509433,0.0,02/09/2022 12:00:00 AM
230716,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2982.0,Bow Lake Elementary,101272.0,P,All,All Students,3,SBAC,SBAC,Math,None,105.0,45.0,105.0,42.9%,0.3523809523809,0.2190476190476,0.2285714285714,0.2,0.42857142857140000,0.0,02/09/2022 12:00:00 AM
230718,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2982.0,Bow Lake Elementary,101272.0,P,All,All Students,4,SBAC,SBAC,ELA,None,101.0,32.0,101.0,31.7%,0.44554455445540000,0.2079207920792,0.16831683168310000,0.1485148514851,0.3265306122448,0.029702970297,02/09/2022 12:00:00 AM
230719,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2982.0,Bow Lake Elementary,101272.0,P,All,All Students,4,SBAC,SBAC,Math,None,100.0,26.0,100.0,26.0%,0.42,0.3,0.22,0.04,0.2653061224489,0.02,02/09/2022 12:00:00 AM
230721,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2982.0,Bow Lake Elementary,101272.0,P,All,All Students,5,SBAC,SBAC,ELA,None,86.0,38.0,86.0,44.2%,0.2674418604651,0.2906976744186,0.2906976744186,0.1511627906976,0.4418604651162,0.0,02/09/2022 12:00:00 AM
230722,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2982.0,Bow Lake Elementary,101272.0,P,All,All Students,5,SBAC,SBAC,Math,None,86.0,26.0,86.0,30.2%,0.45348837209300000,0.24418604651160000,0.1511627906976,0.1511627906976,0.30232558139530000,0.0,02/09/2022 12:00:00 AM
230725,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2982.0,Bow Lake Elementary,101272.0,P,All,All Students,6,SBAC,SBAC,ELA,None,86.0,34.0,86.0,39.5%,0.3837209302325,0.2093023255813,0.23255813953480000,0.1627906976744,0.4,0.0116279069767,02/09/2022 12:00:00 AM
230726,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2982.0,Bow Lake Elementary,101272.0,P,All,All Students,6,SBAC,SBAC,Math,None,85.0,34.0,85.0,40.0%,0.43529411764700000,0.1647058823529,0.21176470588230000,0.1882352941176,0.4,0.0,02/09/2022 12:00:00 AM
230730,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2982.0,Bow Lake Elementary,101272.0,P,All,All Students,All Grades,SBAC,SBAC,ELA,None,379.0,153.0,379.0,40.4%,0.3641160949868,0.22163588390500000,0.22955145118730000,0.17414248021100000,0.408,0.010554089709700000,02/09/2022 12:00:00 AM
230731,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2982.0,Bow Lake Elementary,101272.0,P,All,All Students,All Grades,SBAC,SBAC,Math,None,376.0,131.0,376.0,34.8%,0.4122340425531,0.2340425531914,0.2047872340425,0.1436170212765,0.3502673796791,0.005319148936100000,02/09/2022 12:00:00 AM
231173,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3163.0,Cascade Middle School,101283.0,P,All,All Students,7,SBAC,SBAC,ELA,None,274.0,89.0,274.0,32.5%,0.34671532846710000,0.30656934306560000,0.2627737226277,0.0620437956204,0.3320895522388,0.0218978102189,02/09/2022 12:00:00 AM
231174,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3163.0,Cascade Middle School,101283.0,P,All,All Students,7,SBAC,SBAC,Math,None,277.0,72.0,277.0,26.0%,0.3682310469314,0.3465703971119,0.1624548736462,0.0974729241877,0.2666666666666,0.0252707581227,02/09/2022 12:00:00 AM
231180,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3163.0,Cascade Middle School,101283.0,P,All,All Students,8,SBAC,SBAC,ELA,None,261.0,105.0,261.0,40.2%,0.3563218390804,0.21839080459770000,0.2835249042145,0.11877394636010000,0.41176470588230000,0.0229885057471,02/09/2022 12:00:00 AM
231181,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3163.0,Cascade Middle School,101283.0,P,All,All Students,8,SBAC,SBAC,Math,None,261.0,73.0,261.0,28.0%,0.44061302681990000,0.22605363984670000,0.1532567049808,0.12643678160910000,0.29554655870440000,0.05363984674320000,02/09/2022 12:00:00 AM
231187,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3163.0,Cascade Middle School,101283.0,P,All,All Students,All Grades,SBAC,SBAC,ELA,None,535.0,194.0,535.0,36.3%,0.3514018691588,0.2635514018691,0.2728971962616,0.0897196261682,0.37093690248560000,0.022429906542000000,02/09/2022 12:00:00 AM
231188,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3163.0,Cascade Middle School,101283.0,P,All,All Students,All Grades,SBAC,SBAC,Math,None,538.0,145.0,538.0,27.0%,0.403345724907,0.2881040892193,0.15799256505570000,0.1115241635687,0.2804642166344,0.039033457249000000,02/09/2022 12:00:00 AM
231595,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2926.0,Cedarhurst Elementary,101270.0,P,All,All Students,3,SBAC,SBAC,ELA,None,90.0,25.0,90.0,27.8%,0.4444444444444,0.2777777777777,0.1555555555555,0.1222222222222,0.2777777777777,0.0,02/09/2022 12:00:00 AM
231596,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2926.0,Cedarhurst Elementary,101270.0,P,All,All Students,3,SBAC,SBAC,Math,None,90.0,25.0,90.0,27.8%,0.4444444444444,0.2777777777777,0.2111111111111,0.0666666666666,0.2777777777777,0.0,02/09/2022 12:00:00 AM
231598,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2926.0,Cedarhurst Elementary,101270.0,P,All,All Students,4,SBAC,SBAC,ELA,None,91.0,32.0,91.0,35.2%,0.3846153846153,0.2637362637362,0.1648351648351,0.18681318681310000,0.3516483516483,0.0,02/09/2022 12:00:00 AM
231599,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2926.0,Cedarhurst Elementary,101270.0,P,All,All Students,4,SBAC,SBAC,Math,None,91.0,29.0,91.0,31.9%,0.2527472527472,0.42857142857140000,0.1758241758241,0.14285714285710000,0.3186813186813,0.0,02/09/2022 12:00:00 AM
231601,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2926.0,Cedarhurst Elementary,101270.0,P,All,All Students,5,SBAC,SBAC,ELA,None,98.0,45.0,98.0,45.9%,0.3265306122448,0.21428571428570000,0.2959183673469,0.1632653061224,0.45918367346930000,0.0,02/09/2022 12:00:00 AM
231602,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2926.0,Cedarhurst Elementary,101270.0,P,All,All Students,5,SBAC,SBAC,Math,None,98.0,38.0,98.0,38.8%,0.30612244897950000,0.30612244897950000,0.1632653061224,0.2244897959183,0.3877551020408,0.0,02/09/2022 12:00:00 AM
231605,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2926.0,Cedarhurst Elementary,101270.0,P,All,All Students,6,SBAC,SBAC,ELA,None,76.0,23.0,76.0,30.3%,0.26315789473680000,0.38157894736840000,0.26315789473680000,0.0394736842105,0.3194444444444,0.05263157894730000,02/09/2022 12:00:00 AM
231606,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2926.0,Cedarhurst Elementary,101270.0,P,All,All Students,6,SBAC,SBAC,Math,None,76.0,22.0,76.0,28.9%,0.26315789473680000,0.4210526315789,0.2105263157894,0.078947368421,0.2972972972972,0.026315789473600000,02/09/2022 12:00:00 AM
231608,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2926.0,Cedarhurst Elementary,101270.0,P,All,All Students,All Grades,SBAC,SBAC,ELA,None,355.0,125.0,355.0,35.2%,0.35774647887320000,0.2788732394366,0.21971830985910000,0.1323943661971,0.3561253561253,0.0112676056338,02/09/2022 12:00:00 AM
231609,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2926.0,Cedarhurst Elementary,101270.0,P,All,All Students,All Grades,SBAC,SBAC,Math,None,355.0,114.0,355.0,32.1%,0.3183098591549,0.35492957746470000,0.1887323943661,0.1323943661971,0.3229461756373,0.0056338028169,02/09/2022 12:00:00 AM
231996,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3098.0,Chinook Middle School,101281.0,P,All,All Students,7,SBAC,SBAC,ELA,None,262.0,128.0,262.0,48.9%,0.2557251908396,0.2328244274809,0.34732824427480000,0.14122137404580000,0.5,0.0229007633587,02/09/2022 12:00:00 AM
231997,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3098.0,Chinook Middle School,101281.0,P,All,All Students,7,SBAC,SBAC,Math,None,263.0,88.0,263.0,33.5%,0.38022813688210000,0.2623574144486,0.1825095057034,0.15209125475280000,0.3424124513618,0.022813688212900000,02/09/2022 12:00:00 AM
232002,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3098.0,Chinook Middle School,101281.0,P,All,All Students,8,SBAC,SBAC,ELA,None,282.0,136.0,282.0,48.2%,0.2872340425531,0.209219858156,0.3156028368794,0.16666666666660000,0.49275362318840000,0.0212765957446,02/09/2022 12:00:00 AM
232003,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3098.0,Chinook Middle School,101281.0,P,All,All Students,8,SBAC,SBAC,Math,None,283.0,89.0,283.0,31.4%,0.45936395759710000,0.2049469964664,0.15547703180210000,0.1590106007067,0.32129963898910000,0.0212014134275,02/09/2022 12:00:00 AM
232009,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3098.0,Chinook Middle School,101281.0,P,All,All Students,All Grades,SBAC,SBAC,ELA,None,544.0,264.0,544.0,48.5%,0.27205882352940000,0.22058823529410000,0.33088235294110000,0.15441176470580000,0.49624060150370000,0.0220588235294,02/09/2022 12:00:00 AM
232010,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3098.0,Chinook Middle School,101281.0,P,All,All Students,All Grades,SBAC,SBAC,Math,None,546.0,177.0,546.0,32.4%,0.4212454212454,0.2326007326007,0.1684981684981,0.1556776556776,0.3314606741573,0.021978021978,02/09/2022 12:00:00 AM
232355,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,1539.0,CHOICE Academy,101251.0,A,All,All Students,7,SBAC,SBAC,ELA,None,30.0,21.0,30.0,70.0%,0.0333333333333,0.16666666666660000,0.4,0.3,0.7777777777777,0.1,02/09/2022 12:00:00 AM
232356,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,1539.0,CHOICE Academy,101251.0,A,All,All Students,7,SBAC,SBAC,Math,None,30.0,18.0,30.0,60.0%,0.0666666666666,0.23333333333330000,0.23333333333330000,0.36666666666660000,0.6666666666666000,0.1,02/09/2022 12:00:00 AM
232358,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,1539.0,CHOICE Academy,101251.0,A,All,All Students,8,SBAC,SBAC,ELA,None,31.0,25.0,31.0,80.6%,0.0322580645161,0.0645161290322,0.5483870967741,0.258064516129,0.8928571428571000,0.09677419354830000,02/09/2022 12:00:00 AM
